Entity,Code,Day,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
Croatia,HRV,9/24/2021,0.01,0.65,5.98,27.49,40.83,56.86,68.25,73.01,56.43,32.11
Croatia,HRV,10-01-2021,0.01,0.7,6.34,28.29,41.56,57.52,68.72,73.34,56.69,32.62
Croatia,HRV,10-08-2021,0.01,0.76,6.71,28.97,42.28,58.11,69.16,73.67,56.95,33.18
Croatia,HRV,10/15/2021,0.01,0.83,7.1,29.63,42.92,58.65,69.59,74,57.19,33.52
Croatia,HRV,10/22/2021,0.01,0.9,7.49,30.34,43.55,59.19,70,74.32,57.48,33.88
Croatia,HRV,10/29/2021,0.01,0.96,7.96,31.27,44.35,59.87,70.49,74.69,57.78,34.17
Croatia,HRV,11-05-2021,0.01,1.05,8.48,32.18,45.18,60.54,70.96,75.03,58.05,34.19
Croatia,HRV,11-12-2021,0.02,1.14,8.96,33.46,46.54,61.67,71.68,75.52,58.42,34.94
Croatia,HRV,11/19/2021,0.02,1.23,9.44,34.69,47.8,62.71,72.33,75.98,58.8,35.82
Croatia,HRV,11/26/2021,0.02,1.42,10.27,35.85,48.96,63.67,73.08,76.52,59.26,36.5
Croatia,HRV,12-03-2021,0.02,1.7,11.65,37.49,50.59,65.09,74.15,77.33,59.93,37.1
Croatia,HRV,12-10-2021,0.02,2.02,13.18,39.49,52.56,66.77,75.43,78.31,60.74,37.7
Croatia,HRV,12/17/2021,0.02,2.28,14.62,41.25,54.21,68.22,76.57,79.25,61.56,38.09
Croatia,HRV,12/24/2021,0.02,2.44,15.36,42.23,55.02,68.88,77.1,79.72,62.03,38.15
Croatia,HRV,12/31/2021,0.03,2.59,16,42.97,55.71,69.46,77.58,80.11,62.41,38.38
Croatia,HRV,01-07-2022,0.04,2.74,16.64,43.67,56.33,69.97,78,80.46,62.76,38.9
Croatia,HRV,1/14/2022,0.05,2.87,17.19,44.35,56.93,70.46,78.43,80.82,63.17,39.21
Croatia,HRV,1/21/2022,0.06,2.95,17.49,44.75,57.28,70.72,78.65,81.03,63.4,39.57
Croatia,HRV,1/28/2022,0.08,3.05,17.79,45.03,57.51,70.89,78.8,81.15,63.54,39.91
Croatia,HRV,02-04-2022,0.1,3.14,18.05,45.29,57.71,71.04,78.94,81.25,63.67,40.28
Croatia,HRV,02-11-2022,0.14,3.25,18.34,45.54,57.89,71.19,79.06,81.35,63.8,40.32
Croatia,HRV,2/18/2022,0.17,3.35,18.59,45.75,58.06,71.31,79.16,81.43,63.91,40.89
Croatia,HRV,2/25/2022,0.2,3.43,18.8,45.91,58.18,71.38,79.23,81.49,63.99,41.45
Croatia,HRV,03-04-2022,0.21,3.49,18.92,46.02,58.25,71.43,79.27,81.52,64.05,42.14
Croatia,HRV,03-11-2022,0.24,3.55,19.04,46.11,58.31,71.47,79.31,81.55,64.09,42.95
Croatia,HRV,3/18/2022,0.26,3.61,19.14,46.17,58.36,71.49,79.33,81.57,64.13,43.66
Croatia,HRV,3/25/2022,0.27,3.64,19.19,46.22,58.39,71.51,79.35,81.58,64.16,44.43
Croatia,HRV,04-01-2022,0.28,3.66,19.24,46.26,58.42,71.53,79.36,81.6,64.17,44.65
Croatia,HRV,04-08-2022,0.29,3.68,19.28,46.3,58.45,71.55,79.37,81.61,64.19,45.51
Croatia,HRV,4/15/2022,0.29,3.69,19.32,46.32,58.47,71.56,79.38,81.62,64.2,46.24
Croatia,HRV,4/22/2022,0.3,3.7,19.35,46.34,58.49,71.57,79.39,81.62,64.21,47.04
Croatia,HRV,4/29/2022,0.3,3.71,19.37,46.36,58.51,71.59,79.39,81.63,64.22,47.75
Croatia,HRV,05-06-2022,0.3,3.72,19.4,46.38,58.52,71.59,79.4,81.63,64.23,48.51
Croatia,HRV,5/13/2022,0.3,3.73,19.41,46.4,58.54,71.6,79.41,81.64,64.24,49.19
Croatia,HRV,5/20/2022,0.31,3.73,19.42,46.43,58.55,71.61,79.41,81.64,64.24,49.33
Croatia,HRV,5/27/2022,0.31,3.74,19.44,46.45,58.56,71.61,79.42,81.65,64.24,50.01
Croatia,HRV,06-03-2022,0.31,3.75,19.45,46.46,58.57,71.62,79.42,81.65,64.25,50.82
Croatia,HRV,06-10-2022,0.31,3.75,19.46,46.47,58.58,71.62,79.42,81.65,64.25,51.86
Croatia,HRV,6/17/2022,0.31,3.76,19.48,46.48,58.59,71.62,79.42,81.65,64.25,53.05
Croatia,HRV,6/24/2022,0.31,3.76,19.49,46.49,58.59,71.63,79.42,81.65,64.26,54.25
Croatia,HRV,07-01-2022,0.31,3.77,19.5,46.5,58.6,71.63,79.43,81.66,64.26,55.08
Croatia,HRV,07-08-2022,0.31,3.77,19.51,46.51,58.61,71.64,79.43,81.66,64.26,55.34
Croatia,HRV,7/15/2022,0.32,3.77,19.51,46.52,58.61,71.64,79.43,81.66,64.26,56.06
Czechia,CZE,01-01-2021,,,,0,0,0,0,0,0,56.59
Czechia,CZE,01-08-2021,,,0,0,0,0,0,0,0,57.66
Czechia,CZE,1/15/2021,,,0,0,0.01,0.01,0.01,0,0,58.74
Czechia,CZE,1/22/2021,,0,0,0.05,0.17,0.2,0.13,0.06,0.15,59.76
Czechia,CZE,1/29/2021,,0,0,0.14,0.54,0.68,0.43,0.18,0.37,60.37
Czechia,CZE,02-05-2021,,0,0.01,0.36,1.17,1.57,1.03,0.59,2.11,60.62
Czechia,CZE,02-12-2021,,0,0.01,0.52,1.61,2.25,1.57,1.06,9.44,61.21
Czechia,CZE,2/19/2021,,0,0.02,0.62,1.81,2.6,1.84,1.33,14.99,61.72
Czechia,CZE,2/26/2021,,0,0.02,0.69,1.94,2.8,2.01,1.48,19.26,62.45
Czechia,CZE,03-05-2021,,0,0.02,0.73,2.04,2.95,2.13,1.62,22.45,63.25
Czechia,CZE,03-12-2021,,0,0.03,0.81,2.21,3.22,2.35,1.85,27.23,63.91
Czechia,CZE,3/19/2021,,0,0.04,0.94,2.46,3.58,2.65,2.21,35.34,64.23
Czechia,CZE,3/26/2021,,0,0.05,1.08,2.83,4.33,3.37,3.8,43.05,64.3
Czechia,CZE,04-02-2021,,0,0.06,1.33,3.4,5.41,4.28,9.3,49.14,64.51
Czechia,CZE,04-09-2021,,0,0.07,1.68,4,6.49,5.01,16.92,52.85,64.71
Czechia,CZE,4/16/2021,,0,0.09,1.96,4.61,7.62,5.73,24.79,55.49,65.05
Czechia,CZE,4/23/2021,,0,0.1,2.18,5.02,8.26,6.4,28.9,57.11,65.37
Czechia,CZE,4/30/2021,,0,0.11,2.33,5.36,8.82,7.11,31.7,58.26,65.68
Czechia,CZE,05-07-2021,,0,0.12,2.44,5.56,9.23,7.81,33.53,59.3,65.85
Czechia,CZE,5/14/2021,,0,0.13,2.54,5.76,9.63,8.42,34.98,61.3,65.89
Czechia,CZE,5/21/2021,,0,0.14,2.76,6.26,10.53,9.78,39.53,64.03,66.11
Czechia,CZE,5/28/2021,,0,0.17,3.16,7.37,12.65,13.5,48.55,67.62,66.35
Czechia,CZE,06-04-2021,,0,0.23,3.76,8.68,15.03,22.23,56.78,71.15,66.66
Czechia,CZE,06-11-2021,,0.01,0.29,4.41,9.81,18.02,36.61,63.2,74.16,66.93
Czechia,CZE,6/18/2021,,0.01,0.38,5.09,11.32,28.83,49.44,68.43,76.61,67.19
Czechia,CZE,6/25/2021,,0.02,0.5,5.89,14.43,43.78,57.11,72.72,78.85,67.36
Czechia,CZE,07-02-2021,,0.02,0.74,6.98,21.01,52.31,62.08,76.57,80.9,67.39
Czechia,CZE,07-09-2021,,0.02,0.97,7.93,26.45,55.93,64.56,78.49,81.86,67.56
Czechia,CZE,7/16/2021,,0.03,2.02,10.64,33.59,59.13,67.4,80.81,83.05,67.79
Czechia,CZE,7/23/2021,,0.07,4.56,16.75,39.63,61.42,69.51,82.32,83.9,67.91
Czechia,CZE,7/30/2021,,0.36,8,24.32,43.38,62.98,70.97,83.38,84.51,68.15
Czechia,CZE,08-06-2021,,1.47,13.74,31.81,46.24,64.4,72.15,84.2,84.97,68.37
Czechia,CZE,8/13/2021,,3.65,21.43,38.54,48.79,65.94,73.32,84.97,85.42,68.51
Czechia,CZE,8/20/2021,,6.76,28.98,43.56,51.04,67.36,74.37,85.65,85.81,68.52
Czechia,CZE,8/27/2021,,9.66,35.41,47.45,52.88,68.48,75.2,86.18,86.13,68.71
Czechia,CZE,09-03-2021,,11.85,38.94,49.39,53.82,69.08,75.61,86.47,86.33,68.91
Czechia,CZE,09-10-2021,,13.08,41.04,50.73,54.46,69.51,75.9,86.66,86.47,69.15
Czechia,CZE,9/17/2021,,14.16,42.87,51.8,54.98,69.88,76.16,86.85,86.61,69.36
Czechia,CZE,9/24/2021,,15.14,44.27,52.63,55.41,70.17,76.37,86.99,86.71,69.59
Czechia,CZE,10-01-2021,,15.87,45.32,53.29,55.76,70.41,76.54,87.12,86.8,69.73
Czechia,CZE,10-08-2021,,16.44,46.18,53.88,56.1,70.65,76.72,87.25,86.9,69.75
Czechia,CZE,10/15/2021,,16.85,46.82,54.39,56.4,70.86,76.88,87.37,86.99,69.92
Czechia,CZE,10/22/2021,,17.16,47.29,54.89,56.74,71.11,77.04,87.48,87.08,70.12
Czechia,CZE,10/29/2021,,17.41,47.68,55.56,57.21,71.47,77.25,87.6,87.16,70.4
Czechia,CZE,11-05-2021,,17.78,48.21,56.5,57.86,71.94,77.52,87.77,87.29,70.62
Czechia,CZE,11-12-2021,,18.23,48.85,57.49,58.57,72.41,77.8,87.94,87.41,70.84
Czechia,CZE,11/19/2021,,18.8,49.82,58.87,59.44,72.97,78.11,88.13,87.55,71.03
Czechia,CZE,11/26/2021,0,19.62,51.32,60.68,60.59,73.73,78.55,88.43,87.76,71.05
Czechia,CZE,12-03-2021,0,20.53,52.94,62.14,61.5,74.3,78.93,88.71,88.01,71.21
Czechia,CZE,12-10-2021,0,21.51,54.77,63.6,62.36,74.82,79.28,88.98,88.25,71.35
Czechia,CZE,12/17/2021,0,22.66,56.84,65.25,63.35,75.41,79.69,89.29,88.57,71.49
Czechia,CZE,12/24/2021,0,23.45,58,66.05,63.87,75.75,79.96,89.5,88.77,71.64
Czechia,CZE,12/31/2021,0,24.1,58.84,66.59,64.27,76,80.16,89.67,88.93,71.76
Czechia,CZE,01-07-2022,0.26,25.11,59.91,67.33,64.8,76.33,80.44,89.9,89.21,71.82
Czechia,CZE,1/14/2022,0.79,25.94,60.36,67.73,65.06,76.5,80.58,90.02,89.35,71.83
Czechia,CZE,1/21/2022,1.39,26.76,60.7,67.99,65.23,76.6,80.65,90.08,89.42,71.9
Czechia,CZE,1/28/2022,2.22,27.74,61.12,68.31,65.43,76.71,80.74,90.15,89.5,72
Czechia,CZE,02-04-2022,2.97,28.63,61.48,68.61,65.61,76.81,80.82,90.22,89.58,72.1
Czechia,CZE,02-11-2022,3.53,29.31,61.74,68.84,65.75,76.89,80.89,90.28,89.65,72.19
Czechia,CZE,2/18/2022,3.91,29.8,61.95,69,65.85,76.94,80.93,90.31,89.69,72.27
Czechia,CZE,2/25/2022,4.19,30.15,62.1,69.12,65.92,76.98,80.96,90.34,89.72,72.33
Czechia,CZE,03-04-2022,4.34,30.34,62.19,69.18,65.96,77,80.97,90.35,89.74,72.33
Czechia,CZE,03-11-2022,4.45,30.47,62.24,69.23,65.99,77.01,80.98,90.36,89.76,72.4
Czechia,CZE,3/18/2022,4.54,30.59,62.29,69.26,66,77.02,80.99,90.36,89.77,72.47
Czechia,CZE,3/25/2022,4.62,30.7,62.32,69.29,66.03,77.04,81,90.37,89.78,72.56
Czechia,CZE,04-01-2022,4.67,30.77,62.37,69.33,66.05,77.05,81.01,90.38,89.79,72.65
Czechia,CZE,04-08-2022,4.71,30.83,62.41,69.36,66.07,77.06,81.02,90.38,89.79,72.71
Czechia,CZE,4/15/2022,4.73,30.87,62.44,69.37,66.09,77.07,81.02,90.39,89.8,72.78
Czechia,CZE,4/22/2022,4.77,30.96,62.48,69.4,66.11,77.08,81.03,90.39,89.81,72.78
Czechia,CZE,4/29/2022,4.8,31.03,62.52,69.42,66.12,77.09,81.04,90.4,89.81,72.83
Czechia,CZE,05-06-2022,4.83,31.09,62.55,69.44,66.14,77.1,81.04,90.4,89.81,72.93
Czechia,CZE,5/13/2022,4.85,31.15,62.59,69.46,66.15,77.1,81.04,90.4,89.81,72.99
Czechia,CZE,5/20/2022,4.88,31.23,62.62,69.48,66.16,77.11,81.05,90.41,89.82,73.05
Czechia,CZE,5/27/2022,4.9,31.29,62.66,69.5,66.17,77.11,81.05,90.41,89.82,73.11
Czechia,CZE,06-03-2022,4.93,31.36,62.7,69.51,66.18,77.12,81.05,90.41,89.83,73.21
Czechia,CZE,06-10-2022,4.95,31.42,62.73,69.53,66.19,77.12,81.06,90.41,89.83,73.22
Czechia,CZE,6/17/2022,4.96,31.47,62.76,69.55,66.2,77.13,81.06,90.41,89.83,73.24
Czechia,CZE,6/24/2022,4.98,31.53,62.78,69.56,66.2,77.13,81.06,90.42,89.83,73.27
Czechia,CZE,07-01-2022,5,31.57,62.8,69.57,66.21,77.13,81.06,90.42,89.84,73.37
Czechia,CZE,07-08-2022,5,31.58,62.81,69.58,66.22,77.14,81.06,90.42,89.84,73.4
Denmark,DNK,01-01-2021,,,0,0,0,0,0,0,0,73.47
Denmark,DNK,01-08-2021,,,0,0,0,0,0,0,0,73.55
Denmark,DNK,1/15/2021,,0,0,0,0.01,0.02,0.01,0.01,0.04,73.56
Denmark,DNK,1/22/2021,,0,0,0.09,0.38,0.57,0.6,0.43,1.98,73.58
Denmark,DNK,1/29/2021,,0,0,0.3,1.28,1.96,2.05,1.21,5.47,73.6
Denmark,DNK,02-05-2021,,0,0,0.47,2.02,2.94,3.23,2.29,9.26,73.66
Denmark,DNK,02-12-2021,,0,0.01,0.58,2.5,3.49,3.83,2.77,11.06,73.7
Denmark,DNK,2/19/2021,,0,0.01,0.62,2.62,3.64,4,2.96,11.33,73.76
Denmark,DNK,2/26/2021,,0,0.01,0.68,2.75,3.81,4.19,3.2,12.07,73.83
Denmark,DNK,03-05-2021,0,0,0.01,0.71,2.85,3.93,4.35,3.4,16.48,73.83
Denmark,DNK,03-12-2021,0,0,0.02,0.78,2.98,4.19,4.78,4.14,30.05,73.86
Denmark,DNK,3/19/2021,0,0,0.02,0.91,3.26,4.73,5.89,5.8,39.48,73.9
Denmark,DNK,3/26/2021,0,0,0.04,1.07,3.6,5.41,7.46,8.55,42.91,73.96
Denmark,DNK,04-02-2021,0,0,0.06,1.2,3.84,5.89,8.63,10.58,46.21,74
Denmark,DNK,04-09-2021,0,0,0.08,1.41,4.23,6.5,9.56,11.94,50.89,74.07
Denmark,DNK,4/16/2021,0,0,0.09,1.57,4.52,7,10.35,13.13,61.57,74.14
Denmark,DNK,4/23/2021,0,0,0.09,1.69,4.76,7.49,11.2,16.2,75.57,74.15
Denmark,DNK,4/30/2021,0,0,0.1,1.87,5.13,8.07,11.88,23.74,85.92,74.17
Denmark,DNK,05-07-2021,0,0,0.12,2.17,5.81,9.05,13.01,48.66,93.93,74.21
Denmark,DNK,5/14/2021,0,0,0.13,2.56,6.64,10.21,14.85,70.09,97.43,74.27
Denmark,DNK,5/21/2021,0,0,0.14,3.19,7.94,11.97,17.78,83.55,98.92,74.31
Denmark,DNK,5/28/2021,0,0,0.15,3.67,8.88,13.11,19.77,87.94,99.38,74.37
Denmark,DNK,06-04-2021,0,0.01,0.17,4.09,9.9,13.83,29.62,91.82,100.01,74.43
Denmark,DNK,06-11-2021,0,0.01,0.19,4.5,11.12,14.3,43.03,94.01,100.47,74.43
Denmark,DNK,6/18/2021,0,0.01,0.21,4.75,11.83,15.37,60.71,95.23,100.75,74.45
Denmark,DNK,6/25/2021,0,0.01,0.25,4.95,12.25,25.07,76.76,96.07,101.04,74.49
Denmark,DNK,07-02-2021,0,0.02,0.88,5.54,12.75,46.54,87.58,96.62,101.3,74.53
Denmark,DNK,07-09-2021,0,0.02,3.49,8.08,14.5,65.95,92.02,97.02,101.49,74.57
Denmark,DNK,7/16/2021,0,0.02,8.8,20.13,20.2,80.41,93.58,97.27,101.64,74.61
Denmark,DNK,7/23/2021,0,0.02,15.7,38.27,28.58,86.29,94.46,97.48,101.76,74.65
Denmark,DNK,7/30/2021,0,0.03,20.97,52.1,36.11,88.59,94.89,97.62,101.85,74.65
Denmark,DNK,08-06-2021,0,0.43,28.69,61.22,46.62,89.76,95.21,97.73,101.93,74.67
Denmark,DNK,8/13/2021,0,4.01,39.75,68.43,60.32,90.75,95.6,97.88,102.03,74.71
Denmark,DNK,8/20/2021,0,8.85,51.47,72.15,68.11,91.29,95.84,97.97,102.11,74.75
Denmark,DNK,8/27/2021,0,14.09,60.94,74.22,72.76,91.67,96,98.03,102.16,74.79
Denmark,DNK,09-03-2021,0,18.5,67.73,75.46,75.24,91.94,96.12,98.08,102.2,74.83
Denmark,DNK,09-10-2021,0,21.17,71.41,76.33,76.6,92.14,96.21,98.13,102.23,74.86
Denmark,DNK,9/17/2021,0,23.08,73.88,76.95,77.54,92.3,96.29,98.17,102.29,74.87
Denmark,DNK,9/24/2021,0,24.55,75.55,77.49,78.3,92.44,96.36,98.21,102.33,74.89
Denmark,DNK,10-01-2021,0,25.5,76.67,77.86,78.9,92.54,96.41,98.24,102.36,74.92
Denmark,DNK,10-08-2021,0,26.19,77.4,78.19,79.54,92.63,96.46,98.26,102.38,74.97
Denmark,DNK,10/15/2021,0,26.76,77.95,78.44,80.03,92.71,96.5,98.29,102.4,75
Denmark,DNK,10/22/2021,0,27.21,78.37,78.63,80.41,92.77,96.53,98.3,102.41,75.04
Denmark,DNK,10/29/2021,0,27.77,78.78,78.83,80.76,92.83,96.56,98.32,102.43,75.07
Denmark,DNK,11-05-2021,0,28.17,79.09,79.05,81.09,92.89,96.59,98.33,102.44,75.07
Denmark,DNK,11-12-2021,0,28.62,79.48,79.36,81.53,92.97,96.63,98.34,102.46,75.1
Denmark,DNK,11/19/2021,0,29.17,79.92,79.67,81.93,93.05,96.66,98.36,102.48,75.14
Denmark,DNK,11/26/2021,0,29.89,80.47,80.01,82.36,93.14,96.71,98.38,102.5,75.19
Denmark,DNK,12-03-2021,0,31.02,81.37,80.57,82.99,93.3,96.78,98.42,102.53,75.24
Denmark,DNK,12-10-2021,0,32.23,82.38,81.26,83.8,93.49,96.87,98.46,102.56,75.29
Denmark,DNK,12/17/2021,0.01,33.48,83.33,81.91,84.61,93.66,96.96,98.5,102.62,75.32
Denmark,DNK,12/24/2021,0.04,35.63,84.03,82.44,85.09,93.78,97.02,98.53,102.65,75.32
Denmark,DNK,12/31/2021,3.42,42.87,84.72,82.9,85.54,93.89,97.08,98.56,102.68,75.33
Denmark,DNK,01-07-2022,14.74,51.83,85.49,83.37,86.08,94.02,97.15,98.6,102.73,75.37
Denmark,DNK,1/14/2022,21.22,56.23,85.98,83.72,86.43,94.11,97.21,98.64,102.78,75.42
Denmark,DNK,1/21/2022,24.59,58.55,86.28,83.96,86.67,94.16,97.25,98.67,102.82,75.47
Denmark,DNK,1/28/2022,26.6,60.06,86.51,84.14,86.83,94.21,97.28,98.69,102.85,75.51
Denmark,DNK,02-04-2022,27.45,60.82,86.63,84.24,86.92,94.23,97.3,98.71,102.87,75.55
Denmark,DNK,02-11-2022,28.01,61.33,86.72,84.33,86.99,94.26,97.32,98.72,102.89,75.55
Denmark,DNK,2/18/2022,28.3,61.56,86.77,84.37,87.04,94.27,97.33,98.73,102.9,75.58
Denmark,DNK,2/25/2022,28.57,61.79,86.83,84.41,87.07,94.28,97.34,98.73,102.91,75.62
Denmark,DNK,03-04-2022,28.73,61.94,86.87,84.45,87.1,94.29,97.34,98.74,102.92,75.68
Denmark,DNK,03-11-2022,28.84,62.03,86.9,84.48,87.13,94.3,97.35,98.74,102.92,75.69
Denmark,DNK,3/18/2022,28.93,62.1,86.93,84.51,87.14,94.3,97.35,98.74,102.92,75.73
Denmark,DNK,3/25/2022,28.99,62.17,86.95,84.52,87.16,94.31,97.35,98.75,102.93,75.76
Denmark,DNK,04-01-2022,29.04,62.22,86.97,84.54,87.18,94.31,97.36,98.75,102.93,75.76
Denmark,DNK,04-08-2022,29.08,62.27,86.99,84.56,87.19,94.31,97.36,98.75,102.93,75.79
Denmark,DNK,4/15/2022,29.11,62.3,87.01,84.58,87.2,94.32,97.36,98.75,102.93,75.83
Denmark,DNK,4/22/2022,29.15,62.34,87.02,84.6,87.21,94.32,97.36,98.75,102.93,75.9
Denmark,DNK,4/29/2022,29.19,62.38,87.03,84.61,87.22,94.32,97.36,98.75,102.93,75.94
Denmark,DNK,05-06-2022,29.23,62.41,87.04,84.62,87.23,94.32,97.36,98.75,102.93,75.98
Denmark,DNK,5/13/2022,29.26,62.46,87.06,84.63,87.24,94.33,97.36,98.75,102.93,76.02
Denmark,DNK,5/20/2022,29.29,62.5,87.07,84.65,87.26,94.33,97.37,98.75,102.94,76.02
Denmark,DNK,5/27/2022,29.34,62.55,87.09,84.67,87.27,94.33,97.37,98.75,102.94,76.04
Denmark,DNK,06-03-2022,29.37,62.59,87.11,84.68,87.28,94.33,97.37,98.75,102.94,76.08
Denmark,DNK,06-10-2022,29.4,62.65,87.14,84.7,87.29,94.34,97.37,98.75,102.94,76.14
Denmark,DNK,6/17/2022,29.44,62.72,87.15,84.72,87.3,94.34,97.37,98.75,102.94,76.18
Denmark,DNK,6/24/2022,29.48,62.77,87.17,84.73,87.31,94.34,97.37,98.76,102.94,76.21
Denmark,DNK,07-01-2022,29.5,62.81,87.19,84.74,87.31,94.34,97.37,98.76,102.94,76.24
Denmark,DNK,07-08-2022,29.52,62.84,87.2,84.75,87.32,94.35,97.37,98.76,102.94,76.24
Estonia,EST,1/15/2021,,,,0.04,0.06,0.07,0.06,0.03,0.13,76.25
Estonia,EST,1/22/2021,,,,0.1,0.3,0.44,0.36,0.19,0.3,76.28
Estonia,EST,1/29/2021,,,,0.4,1.07,1.56,1.37,0.67,0.53,76.33
Estonia,EST,02-05-2021,,,,0.67,1.57,2.41,2.27,1.36,1.85,76.35
Estonia,EST,02-12-2021,,,,0.79,1.8,2.88,2.79,1.89,3.53,76.38
Estonia,EST,2/19/2021,,,,0.95,2.1,3.41,3.26,2.29,4.53,76.39
Estonia,EST,2/26/2021,,,,1.18,2.57,4.14,3.98,3.18,7.34,76.39
Estonia,EST,03-05-2021,,,,1.57,2.89,4.65,4.57,4.57,14.23,76.41
Estonia,EST,03-12-2021,,,,1.67,3.08,4.99,5.14,6.74,20.13,76.43
Estonia,EST,3/19/2021,,,,1.79,3.22,5.21,5.4,7.77,23.64,76.45
Estonia,EST,3/26/2021,,,,1.86,3.34,5.41,5.69,8.63,26.27,76.47
Estonia,EST,04-02-2021,,,,1.94,3.48,5.72,6.33,11.54,30.84,76.5
Estonia,EST,04-09-2021,,,,2.03,3.67,6.11,6.89,13.75,33.14,76.51
Estonia,EST,4/16/2021,,,,2.2,4.37,7.59,8.62,15.29,34.15,76.51
Estonia,EST,4/23/2021,,,,2.52,5.38,9.35,10.58,17.98,35.58,76.53
Estonia,EST,4/30/2021,,,,3.5,6.92,12.25,14.55,21.93,39.19,76.55
Estonia,EST,05-07-2021,,,,4.27,8.36,15.7,20.38,29.68,44.59,76.58
Estonia,EST,5/14/2021,,,,4.71,9.31,17.62,23.29,34.52,48.16,76.6
Estonia,EST,5/21/2021,,,,5.59,11.18,20.03,26.99,41.96,53.51,76.63
Estonia,EST,5/28/2021,,,,7.73,13.34,23.23,32.1,49.23,57.22,76.64
Estonia,EST,06-04-2021,,,,9.55,15.6,27.09,37.9,54.13,59.34,76.65
Estonia,EST,06-11-2021,,,,11.98,18.69,34.38,44.86,59.02,61.75,76.66
Estonia,EST,6/18/2021,,,,14.37,22.84,43.73,51.22,63.41,63.55,76.69
Estonia,EST,6/25/2021,,,,16.03,24.9,47.01,54.16,65.59,64.22,76.72
Estonia,EST,07-02-2021,,,,18.35,30.21,49.88,57.19,68.06,65.15,76.74
Estonia,EST,07-09-2021,,,,23.62,34.21,51.49,58.45,68.89,65.71,76.75
Estonia,EST,7/16/2021,,,,28.32,37.73,53.1,59.46,69.39,66.09,76.75
Estonia,EST,7/23/2021,,,,33.14,41.12,54.9,60.66,69.98,66.55,76.75
Estonia,EST,7/30/2021,,,,36.13,43.32,56.31,61.61,70.46,66.86,76.76
Estonia,EST,08-06-2021,,,,38.42,45.21,57.66,62.48,70.89,67.21,76.77
Estonia,EST,8/13/2021,,,,40.88,47.1,59.07,63.55,71.42,67.6,76.79
Estonia,EST,8/20/2021,,,,43.11,48.47,60.17,64.33,71.86,67.91,76.8
Estonia,EST,8/27/2021,,,,45.63,49.93,61.27,65.2,72.34,68.26,76.8
Estonia,EST,09-03-2021,,,,47.8,51.46,62.4,65.99,72.84,68.62,76.8
Estonia,EST,09-10-2021,,,,50.13,53.01,63.58,66.93,73.34,69.03,76.8
Estonia,EST,9/17/2021,,,,52.85,54.9,64.94,67.88,73.9,69.51,76.82
Estonia,EST,9/24/2021,,,,55.88,56.92,66.42,69.01,74.62,70.19,76.84
Estonia,EST,10-01-2021,,,,57.78,58.15,67.31,69.7,75.06,70.59,76.87
Estonia,EST,10-08-2021,,,,59.44,59.19,68.03,70.23,75.39,70.91,76.9
Estonia,EST,10/15/2021,,,,60.73,60.08,68.7,70.77,75.74,71.24,76.92
Estonia,EST,10/22/2021,,,,62.1,61.24,69.54,71.43,76.17,71.68,77
Estonia,EST,10/29/2021,,,,63.56,62.35,70.35,72.03,76.6,72.11,77.06
Estonia,EST,11-05-2021,,,,64.61,63.18,70.92,72.53,76.97,72.52,77.07
Estonia,EST,11-12-2021,,,,65.31,63.74,71.31,72.9,77.28,72.86,77.1
Estonia,EST,11/19/2021,,,,66,64.33,71.7,73.27,77.56,73.2,77.24
Estonia,EST,11/26/2021,,,,66.67,64.94,72.13,73.66,77.84,73.55,77.26
Estonia,EST,12-03-2021,,,,67.49,65.62,72.61,74.1,78.2,73.91,77.29
Estonia,EST,12-10-2021,,,,68.41,66.31,73.17,74.66,78.69,74.46,77.56
Estonia,EST,12/17/2021,,,,69.2,66.92,73.69,75.21,79.18,75.05,77.64
Estonia,EST,12/24/2021,,,,69.66,67.25,73.92,75.49,79.44,75.39,77.66
Estonia,EST,12/31/2021,,,,70.04,67.57,74.13,75.67,79.62,75.63,77.7
Estonia,EST,01-07-2022,,,,70.54,67.89,74.32,75.83,79.77,75.81,77.92
Estonia,EST,1/14/2022,,,,70.96,68.16,74.49,76,79.93,76.02,77.95
Estonia,EST,1/21/2022,,,,71.31,68.36,74.61,76.13,80.03,76.16,77.99
Estonia,EST,1/28/2022,,,,71.6,68.53,74.71,76.23,80.11,76.26,78.26
Estonia,EST,02-04-2022,,,,71.76,68.63,74.78,76.29,80.16,76.32,78.31
Estonia,EST,02-11-2022,,,,71.92,68.71,74.84,76.34,80.2,76.39,78.33
Estonia,EST,2/18/2022,,,,72.03,68.79,74.87,76.38,80.23,76.45,78.36
Estonia,EST,2/25/2022,,,,72.17,68.86,74.91,76.42,80.26,76.49,78.51
Estonia,EST,03-04-2022,,,,72.31,68.92,74.95,76.46,80.29,76.54,78.54
Estonia,EST,03-11-2022,,,,72.4,68.97,74.98,76.48,80.31,76.57,78.56
Estonia,EST,3/18/2022,,,,72.45,69,75,76.5,80.33,76.59,78.71
Estonia,EST,3/25/2022,,,,72.49,69.03,75.02,76.52,80.35,76.61,78.73
Estonia,EST,04-01-2022,,,,72.5,69.06,75.03,76.53,80.36,76.63,78.75
Estonia,EST,04-08-2022,,,,72.53,69.08,75.04,76.55,80.37,76.63,78.76
Estonia,EST,4/15/2022,,,,72.55,69.09,75.06,76.56,80.37,76.65,78.84
